Model,A_SR,A_TPR,A_PPV,Accuracy,AUC,Acc_Drop_pp,DI_RACE,Race_Fair,DI_AGE,Age_Fair,DI_SEX,Sex_Fair,DI_ETH,Eth_Fair,Total_Fair
Standard,0.9,1.0,0.0,0.7212607957800525,0.9527140293046817,15.641585506901734,0.8674460465482329,3,0.5842479279460027,1,0.814453926156999,5,0.9105418846587415,6,15
Standard,0.9,1.0,0.4,0.7387340157599472,0.9527140293046817,13.894263508912264,0.9167240712943028,3,0.6750402423426469,1,0.8231986976485599,5,0.9162378303303617,5,14
Standard,0.9,1.0,0.8,0.7561045474690044,0.9527140293046817,12.157210338006552,0.9215472583609752,4,0.7279164748535014,1,0.8515100489908928,5,0.9295038856828413,5,15
Standard,1.0,0.0,0.0,0.8024764087209365,0.9527140293046817,7.520024212813336,0.9846061988557198,3,0.997791303090069,3,0.9993567566050537,5,0.9824101689697193,6,17
Standard,1.0,0.0,0.4,0.8299590327845816,0.9527140293046817,4.7717618064488265,0.8703267801626816,4,0.7300611576305239,1,0.9141955286937972,6,0.9466981127545046,7,18
Standard,1.0,0.0,0.8,0.8425194297017716,0.9527140293046817,3.5157221147298245,0.8138629333975667,4,0.6080719968023913,1,0.879762107180113,7,0.918482901178492,7,19
Standard,1.0,0.4,0.0,0.7523915557813496,0.9527140293046817,12.528509506772023,0.9423899906774008,3,0.6936669680334424,1,0.8689753816870661,5,0.9268044625184757,6,15
Standard,1.0,0.4,0.4,0.7686487304486938,0.9527140293046817,10.902792040037612,0.9697167545532672,4,0.7605837479726988,1,0.8921869416989038,5,0.934972546965983,6,16
Standard,1.0,0.4,0.8,0.8076432501378185,0.9527140293046817,7.003340071125141,0.9032493190984738,4,0.8830321076860361,3,0.9958985711441724,5,0.9912148726578373,6,18
Standard,1.0,0.8,0.0,0.7167208932798633,0.9527140293046817,16.095575756920656,0.8748580025640135,3,0.5645655743325348,1,0.8120040325278044,5,0.9108809682542012,6,15
Standard,1.0,0.8,0.4,0.733496913947229,0.9527140293046817,14.417973690184082,0.9115867674353381,3,0.6543789277700665,1,0.8198380143411136,5,0.9118432090661388,5,14
Standard,1.0,0.8,0.8,0.7523699371980154,0.9527140293046817,12.53067136510545,0.9303926275258225,4,0.7112043513586711,1,0.8517707202375181,5,0.9276402398893522,6,16
