Hospital,N,Accuracy,Selection_Rate,DI_RACE,DI_SEX
508001,1195,0.8828451882845189,0.45690376569037655,0.49808917197452224,0.8286750067867161
511000,647,0.884080370942813,0.44513137557959814,0.37706422018348623,0.6167371090448014
513000,741,0.8475033738191633,0.4143049932523617,0.4216905901116428,0.9987764942963043
525000,388,0.865979381443299,0.43041237113402064,0.6262626262626262,0.7902933266620802
534001,340,0.888235294117647,0.3205882352941177,0.4727272727272727,0.7496835443037975
537000,1911,0.8927263212977499,0.3642072213500785,0.684,0.8225355705458874
547001,206,0.8883495145631068,0.47572815533980584,0.5758513931888545,0.5546979865771813
549000,421,0.8408551068883611,0.5391923990498813,0.625,0.9489284479778777
556000,344,0.8662790697674418,0.3691860465116279,0.72782874617737,0.6871079564212612
600001,446,0.8318385650224215,0.43946188340807174,0.0,0.9107551487414187
601000,1975,0.9220253164556962,0.25721518987341774,0.0,0.299662438772139
602000,1094,0.8912248628884827,0.4195612431444241,0.6923076923076923,0.7339266128920295
603002,199,0.8291457286432161,0.5879396984924623,0.7739290838286533,0.9820788530465949
606000,790,0.930379746835443,0.2810126582278481,0.6271551724137931,0.4499905464170921
608000,491,0.8879837067209776,0.4317718940936864,0.0,0.7927732736930388
609001,154,0.8766233766233766,0.512987012987013,0.6087662337662337,0.8247978436657681
615000,1188,0.8846801346801347,0.2676767676767677,0.0,0.6241544532130778
625000,481,0.9022869022869023,0.3284823284823285,0.0,0.5643962133456477
627000,587,0.8875638841567292,0.3833049403747871,0.0,0.6003109600231903
629001,420,0.9166666666666666,0.23095238095238096,0.40847665847665854,0.3238808019774787
634000,265,0.9283018867924528,0.5207547169811321,0.5714285714285714,0.9098360655737704
653001,309,0.8381877022653722,0.45307443365695793,0.2482758620689655,0.8933601609657947
664000,1114,0.8078994614003591,0.4649910233393178,0.6747752511898467,0.947810291401444
675000,530,0.8679245283018868,0.5339622641509434,0.5196506550218342,0.7590799031476998
677001,718,0.8356545961002786,0.40947075208913647,0.4,0.9379338842975207
681400,115,0.808695652173913,0.6608695652173913,0.4977168949771689,0.967911877394636
686000,138,0.8695652173913043,0.45652173913043476,0.8320000000000001,0.9917355371900827
689401,407,0.8796068796068796,0.4250614250614251,0.7918552036199095,0.7269138755980861
703000,828,0.8743961352657005,0.23792270531400966,0.0,0.288372753746715
703002,465,0.8580645161290322,0.6473118279569893,0.6784660766961651,0.8632912745936698
703003,196,0.8877551020408163,0.4897959183673469,0.6976744186046512,0.7466666666666666
714500,127,0.8503937007874016,0.3464566929133858,0.5047619047619047,0.847723704866562
715901,311,0.8778135048231511,0.3890675241157556,0.5871559633027523,0.7640901771336553
720402,111,0.990990990990991,0.990990990990991,0.9861111111111112,0.9791666666666666
724200,128,0.890625,0.34375,0.0,0.8666666666666667
724700,908,0.8964757709251101,0.32048458149779735,0.4935323383084577,0.6242774566473989
784400,501,0.9580838323353293,0.033932135728542916,0.0,0.5524553571428571
786800,150,0.8666666666666667,0.02666666666666667,0.0,0.33333333333333337
787400,137,0.8540145985401459,0.051094890510948905,0.18045112781954886,0.0
788001,1636,0.8746943765281173,0.4614914425427873,0.652745995423341,0.8673694608652703
788002,420,0.9047619047619048,0.2976190476190476,0.7698650674662668,0.6356767831988731
790200,197,0.9390862944162437,0.350253807106599,0.5333333333333333,0.5964157706093189
792000,293,0.8839590443686007,0.04778156996587031,0.23255813953488372,0.3665454545454545
792700,133,0.9774436090225563,0.9699248120300752,0.95,0.9631944444444445
793000,634,0.861198738170347,0.4968454258675079,0.0,0.6785739548701988
793100,776,0.895618556701031,0.2963917525773196,0.0,0.4855897755154356
795500,270,0.8740740740740741,0.25555555555555554,0.4083333333333333,0.9142328259975319
797000,165,0.8666666666666667,0.6242424242424243,0.8250000000000001,0.8619780219780221
797100,1203,0.8894430590191189,0.3233582709891937,0.0,0.8439968528717544
797500,105,0.8285714285714286,0.09523809523809523,0.0,0.10256410256410257
797600,411,0.878345498783455,0.32116788321167883,0.6177606177606177,0.7993442622950819
798500,121,0.8016528925619835,0.33884297520661155,0.6542056074766355,0.7362962962962963
799001,215,0.958139534883721,0.023255813953488372,0.0,0.6984126984126985
800600,511,0.9334637964774951,0.2191780821917808,0.0,0.8842258652094718
801500,631,0.9160063391442155,0.22345483359746435,0.2520833333333333,0.996694214876033
802001,2243,0.8930004458314758,0.306732055283103,0.0,0.4448551392053258
806300,346,0.884393063583815,0.3468208092485549,0.4523809523809524,0.5562015503875969
814000,165,0.896969696969697,0.49696969696969695,0.43421052631578944,0.7393973214285715
814001,601,0.8885191347753744,0.33777038269550747,0.8101851851851851,0.6854096243163768
815300,162,0.9691358024691358,0.012345679012345678,,0.723404255319149
820800,723,0.8838174273858921,0.39280774550484093,0.37514563106796117,0.6912777896157397
822800,111,0.8378378378378378,0.08108108108108109,0.0,0.6808510638297872
823000,387,0.8552971576227391,0.5555555555555556,0.713035113035113,0.7326923076923076
829000,573,0.9162303664921466,0.18150087260034903,0.7324766355140186,0.9826965669988924
829900,695,0.8676258992805755,0.43453237410071943,0.7996272134203168,0.7345360824742269
831900,184,0.8641304347826086,0.021739130434782608,0.0,0.3968253968253968
832900,221,0.8416289592760181,0.37104072398190047,0.3088235294117647,0.7395833333333333
833000,147,0.8027210884353742,0.5510204081632653,0.8888888888888888,0.7727272727272727
835700,233,0.8326180257510729,0.27467811158798283,0.0,0.40342071016917647
838600,305,0.9049180327868852,0.43934426229508194,0.7081422018348624,0.7287121745249824
999999,249,0.9397590361445783,0.8273092369477911,0.3333333333333333,0.9007633587786259
